A_ID,父母A,B_ID,父母B,结果_ID,配种结果,去除重复,a+b,“去除重复”列的筛选如果只选 TRUE ，则每种配方只出现一次，方便人眼看，但不方便父母列的搜索。请根据需要筛选此列
32,吊缚灵,105,荷鲁斯,43,趴趴鲶,TRUE,137,,
78,薇莉塔,60,霹雳犬,43,趴趴鲶,FALSE,138,,
72,浪刃武士,66,噬魂兽,43,趴趴鲶,FALSE,138,,
66,噬魂兽,72,浪刃武士,43,趴趴鲶,TRUE,138,,
60,霹雳犬,78,薇莉塔,43,趴趴鲶,TRUE,138,,
64,雷冠龙,77,踏春兔,43,趴趴鲶,TRUE,141,,
77,踏春兔,64,雷冠龙,43,趴趴鲶,FALSE,141,,
70,融焰娘,74,燧火鸟,43,趴趴鲶,TRUE,144,,
74,燧火鸟,70,融焰娘,43,趴趴鲶,FALSE,144,,
78,薇莉塔,68,猫蝠怪,43,趴趴鲶,FALSE,146,,
68,猫蝠怪,78,薇莉塔,43,趴趴鲶,TRUE,146,,
72,浪刃武士,76,焰巫狐,43,趴趴鲶,TRUE,148,,
76,焰巫狐,72,浪刃武士,43,趴趴鲶,FALSE,148,,
86,连理龙,69,博爱蜥,43,趴趴鲶,FALSE,155,,
69,博爱蜥,86,连理龙,43,趴趴鲶,TRUE,155,,
93,云海鹿,64,雷冠龙,43,趴趴鲶,FALSE,157,,
64,雷冠龙,93,云海鹿,43,趴趴鲶,TRUE,157,,
64,花冠龙,93,云海鹿,43,趴趴鲶,TRUE,157,,
93,云海鹿,64,花冠龙,43,趴趴鲶,FALSE,157,,
80,精灵龙,81,水灵儿,43,趴趴鲶,TRUE,161,,
81,水灵儿,80,水灵龙,43,趴趴鲶,FALSE,161,,
80,水灵龙,81,火灵儿,43,趴趴鲶,TRUE,161,,
80,水灵龙,81,水灵儿,43,趴趴鲶,TRUE,161,,
81,火灵儿,80,水灵龙,43,趴趴鲶,FALSE,161,,
81,水灵儿,80,精灵龙,43,趴趴鲶,FALSE,161,,
94,夜幕魔蝠,87,花丽娜,43,趴趴鲶,FALSE,181,,
87,花丽娜,94,夜幕魔蝠,43,趴趴鲶,TRUE,181,,
85,佩克龙,7,伏特喵,85,派克龙,FALSE,92,,
7,伏特喵,85,佩克龙,85,派克龙,TRUE,92,,
85,派克龙,85,派克龙,85,派克龙,TRUE,170,,
58,邪麒麟,51,女皇蜂,85,佩克龙,FALSE,109,,
51,女皇蜂,58,邪麒麟,85,佩克龙,TRUE,109,,
11,企丸王,102,朱雀,85,佩克龙,TRUE,113,,
102,清雀,11,企丸王,85,佩克龙,FALSE,113,,
11,企丸王,102,清雀,85,佩克龙,TRUE,113,,
102,朱雀,11,企丸王,85,佩克龙,FALSE,113,,
33,叶胖达,83,冰棘兽,85,佩克龙,TRUE,116,,
83,冰棘兽,33,叶胖达,85,佩克龙,FALSE,116,,
107,异构格里芬,11,企丸王,85,佩克龙,FALSE,118,,
11,企丸王,107,异构格里芬,85,佩克龙,TRUE,118,,
38,疾风隼,83,冰棘兽,85,佩克龙,TRUE,121,,
83,冰棘兽,38,疾风隼,85,佩克龙,FALSE,121,,
51,女皇蜂,73,迅雷鸟,85,佩克龙,TRUE,124,,
73,迅雷鸟,51,女皇蜂,85,佩克龙,FALSE,124,,
33,雷胖达,97,雷冥鸟,85,佩克龙,TRUE,130,,
97,雷冥鸟,33,雷胖达,85,佩克龙,FALSE,130,,
98,魔渊龙,33,叶胖达,85,佩克龙,FALSE,131,,
98,魔渊龙,33,雷胖达,85,佩克龙,FALSE,131,,
73,迅雷鸟,58,火麒麟,85,佩克龙,FALSE,131,,
33,雷胖达,98,魔渊龙,85,佩克龙,TRUE,131,,
33,叶胖达,98,魔渊龙,85,佩克龙,TRUE,131,,
58,火麒麟,73,迅雷鸟,85,佩克龙,TRUE,131,,
98,魔渊龙,38,疾风隼,85,佩克龙,FALSE,136,,
38,疾风隼,98,魔渊龙,85,佩克龙,TRUE,136,,
54,毛老爹,83,冰棘兽,85,佩克龙,TRUE,137,,
83,冰棘兽,54,毛老爹,85,佩克龙,FALSE,137,,
33,叶胖达,106,波鲁杰克斯,85,佩克龙,TRUE,139,,
106,波鲁杰克斯,33,叶胖达,85,佩克龙,FALSE,139,,
88,寒霜兽,51,女皇蜂,85,佩克龙,FALSE,139,,
51,女皇蜂,88,寒霜兽,85,佩克龙,TRUE,139,,
41,幻悦蝶,102,朱雀,85,佩克龙,TRUE,143,,
102,朱雀,41,幻悦蝶,85,佩克龙,FALSE,143,,
110,唤冬兽,33,叶胖达,85,佩克龙,FALSE,143,,
33,叶胖达,110,唤冬兽,85,佩克龙,TRUE,143,,
38,疾风隼,106,波鲁杰克斯,85,佩克龙,TRUE,144,,
106,波鲁杰克斯,38,疾风隼,85,佩克龙,FALSE,144,,
58,邪麒麟,88,熔岩兽,85,佩克龙,TRUE,146,,
88,熔岩兽,58,邪麒麟,85,佩克龙,FALSE,146,,
110,唤冬兽,38,疾风隼,85,佩克龙,FALSE,148,,
41,幻悦蝶,107,异构格里芬,85,佩克龙,TRUE,148,,
38,疾风隼,110,唤冬兽,85,佩克龙,TRUE,148,,
107,异构格里芬,41,幻悦蝶,85,佩克龙,FALSE,148,,
90,森猛犸,58,邪麒麟,85,佩克龙,FALSE,148,,
58,邪麒麟,90,森猛犸,85,佩克龙,TRUE,148,,
41,幻悦蝶,108,圣光骑士,85,佩克龙,TRUE,149,,
108,圣光骑士,41,幻悦蝶,85,佩克龙,FALSE,149,,
92,铠格力斯,58,邪麒麟,85,佩克龙,FALSE,150,,
41,幻悦蝶,109,混沌骑士,85,佩克龙,TRUE,150,,
58,邪麒麟,92,铠格力斯,85,佩克龙,TRUE,150,,
109,混沌骑士,41,幻悦蝶,85,佩克龙,FALSE,150,,
54,毛老爹,98,魔渊龙,85,佩克龙,TRUE,152,,
111,空涡龙,41,幻悦蝶,85,佩克龙,FALSE,152,,
41,幻悦蝶,111,空涡龙,85,佩克龙,TRUE,152,,
98,魔渊龙,54,毛老爹,85,佩克龙,FALSE,152,,
52,笑魇猫,102,清雀,85,佩克龙,TRUE,154,,
102,朱雀,52,笑魇猫,85,佩克龙,FALSE,154,,
52,笑魇猫,102,朱雀,85,佩克龙,TRUE,154,,
102,清雀,52,笑魇猫,85,佩克龙,FALSE,154,,
104,黑月女王,51,女皇蜂,85,佩克龙,FALSE,155,,
97,雷冥鸟,58,火麒麟,85,佩克龙,FALSE,155,,
51,女皇蜂,104,百合女王,85,佩克龙,TRUE,155,,
51,女皇蜂,104,黑月女王,85,佩克龙,TRUE,155,,
58,火麒麟,97,雷冥鸟,85,佩克龙,TRUE,155,,
104,百合女王,51,女皇蜂,85,佩克龙,FALSE,155,,
52,笑魇猫,107,异构格里芬,85,佩克龙,TRUE,159,,
101,腾炎龙,58,邪麒麟,85,佩克龙,FALSE,159,,
101,覆海龙,58,邪麒麟,85,佩克龙,FALSE,159,,
58,邪麒麟,101,腾炎龙,85,佩克龙,TRUE,159,,
107,异构格里芬,52,笑魇猫,85,佩克龙,FALSE,159,,
58,邪麒麟,101,覆海龙,85,佩克龙,TRUE,159,,
54,毛老爹,106,波鲁杰克斯,85,佩克龙,TRUE,160,,
106,波鲁杰克斯,54,毛老爹,85,佩克龙,FALSE,160,,
73,迅雷鸟,88,熔岩兽,85,佩克龙,TRUE,161,,
88,熔岩兽,73,迅雷鸟,85,佩克龙,FALSE,161,,
65,滑水蛇,96,焰煌,85,佩克龙,TRUE,161,,
65,流沙蛇,96,焰煌,85,佩克龙,TRUE,161,,
109,混沌骑士,52,笑魇猫,85,佩克龙,FALSE,161,,
58,火麒麟,103,暴电熊,85,佩克龙,TRUE,161,,
103,暴电熊,58,火麒麟,85,佩克龙,FALSE,161,,
52,笑魇猫,109,混沌骑士,85,佩克龙,TRUE,161,,
96,焰煌,65,流沙蛇,85,佩克龙,FALSE,161,,
96,焰煌,65,滑水蛇,85,佩克龙,FALSE,161,,
104,黑月女王,58,火麒麟,85,佩克龙,FALSE,162,,
58,火麒麟,104,黑月女王,85,佩克龙,TRUE,162,,
79,绸笠蛾,83,冰棘兽,85,佩克龙,TRUE,162,,
83,冰棘兽,79,绸笠蛾,85,佩克龙,FALSE,162,,
92,铠格力斯,73,迅雷鸟,85,佩克龙,FALSE,165,,
73,迅雷鸟,92,铠格力斯,85,佩克龙,TRUE,165,,
65,流沙蛇,102,清雀,85,佩克龙,TRUE,167,,
102,清雀,65,流沙蛇,85,佩克龙,FALSE,167,,
95,天羽龙,73,迅雷鸟,85,佩克龙,FALSE,168,,
73,迅雷鸟,95,天羽龙,85,佩克龙,TRUE,168,,
85,佩克龙,85,派克龙,85,佩克龙,TRUE,170,,
85,派克龙,85,佩克龙,85,佩克龙,TRUE,170,,
85,佩克龙,85,佩克龙,85,佩克龙,TRUE,170,,
74,燧火鸟,97,雷冥鸟,85,佩克龙,TRUE,171,,
97,雷冥鸟,74,燧火鸟,85,佩克龙,FALSE,171,,
89,冰帝美露帕,83,冰棘兽,85,佩克龙,FALSE,172,,
83,冰棘兽,89,冰帝美露帕,85,佩克龙,TRUE,172,,
90,雪猛犸,85,佩克龙,85,佩克龙,FALSE,175,,
85,派克龙,90,森猛犸,85,佩克龙,TRUE,175,,
90,森猛犸,85,佩克龙,85,佩克龙,FALSE,175,,
90,雪猛犸,85,派克龙,85,佩克龙,FALSE,175,,
85,派克龙,90,雪猛犸,85,佩克龙,TRUE,175,,
85,佩克龙,90,雪猛犸,85,佩克龙,TRUE,175,,
85,佩克龙,90,森猛犸,85,佩克龙,TRUE,175,,
90,森猛犸,85,派克龙,85,佩克龙,FALSE,175,,
88,熔岩兽,88,寒霜兽,85,佩克龙,TRUE,176,,
96,焰煌,80,水灵龙,85,佩克龙,FALSE,176,,
88,寒霜兽,88,熔岩兽,85,佩克龙,TRUE,176,,
96,焰煌,80,精灵龙,85,佩克龙,FALSE,176,,
80,精灵龙,96,焰煌,85,佩克龙,TRUE,176,,
80,水灵龙,96,焰煌,85,佩克龙,TRUE,176,,
103,暴电熊,74,燧火鸟,85,佩克龙,FALSE,177,,
74,燧火鸟,103,暴电熊,85,佩克龙,TRUE,177,,
92,铠格力斯,88,寒霜兽,85,佩克龙,FALSE,180,,
88,寒霜兽,92,铠格力斯,85,佩克龙,TRUE,180,,
102,清雀,80,精灵龙,85,佩克龙,FALSE,182,,
102,清雀,80,水灵龙,85,佩克龙,FALSE,182,,
102,朱雀,80,水灵龙,85,佩克龙,FALSE,182,,
80,水灵龙,102,清雀,85,佩克龙,TRUE,182,,
80,精灵龙,102,清雀,85,佩克龙,TRUE,182,,
80,水灵龙,102,朱雀,85,佩克龙,TRUE,182,,
88,寒霜兽,95,天羽龙,85,佩克龙,TRUE,183,,
95,天羽龙,88,寒霜兽,85,佩克龙,FALSE,183,,
82,碧海龙,102,朱雀,85,佩克龙,TRUE,184,,
99,冥铠蝎,85,佩克龙,85,佩克龙,FALSE,184,,
85,佩克龙,99,冥铠蝎,85,佩克龙,TRUE,184,,
102,朱雀,82,碧海龙,85,佩克龙,FALSE,184,,
85,派克龙,101,覆海龙,85,佩克龙,TRUE,186,,
101,覆海龙,85,派克龙,85,佩克龙,FALSE,186,,
88,熔岩兽,99,冥铠蝎,85,佩克龙,TRUE,187,,
99,冥铠蝎,88,熔岩兽,85,佩克龙,FALSE,187,,
79,绸笠蛾,110,唤夜兽,85,佩克龙,TRUE,189,,
101,腾炎龙,88,寒霜兽,85,佩克龙,FALSE,189,,
101,覆海龙,88,寒霜兽,85,佩克龙,FALSE,189,,
79,绸笠蛾,110,唤冬兽,85,佩克龙,TRUE,189,,
90,雪猛犸,99,冥铠蝎,85,佩克龙,TRUE,189,,
110,唤夜兽,79,绸笠蛾,85,佩克龙,FALSE,189,,
107,异构格里芬,82,碧海龙,85,佩克龙,FALSE,189,,
110,唤冬兽,79,绸笠蛾,85,佩克龙,FALSE,189,,
90,森猛犸,99,冥铠蝎,85,佩克龙,TRUE,189,,
99,冥铠蝎,90,森猛犸,85,佩克龙,FALSE,189,,
99,冥铠蝎,90,雪猛犸,85,佩克龙,FALSE,189,,
82,碧海龙,107,异构格里芬,85,佩克龙,TRUE,189,,
88,寒霜兽,101,腾炎龙,85,佩克龙,TRUE,189,,
88,寒霜兽,101,覆海龙,85,佩克龙,TRUE,189,,
82,碧海龙,108,圣光骑士,85,佩克龙,TRUE,190,,
111,空涡龙,79,绸笠蛾,85,佩克龙,FALSE,190,,
108,圣光骑士,82,碧海龙,85,佩克龙,FALSE,190,,
79,绸笠蛾,111,空涡龙,85,佩克龙,TRUE,190,,
109,混沌骑士,82,碧海龙,85,佩克龙,FALSE,191,,
82,碧海龙,109,混沌骑士,85,佩克龙,TRUE,191,,
97,雷冥鸟,95,天羽龙,85,佩克龙,FALSE,192,,
95,天羽龙,97,雷冥鸟,85,佩克龙,TRUE,192,,
88,熔岩兽,104,百合女王,85,佩克龙,TRUE,192,,
104,百合女王,88,熔岩兽,85,佩克龙,FALSE,192,,
104,百合女王,90,森猛犸,85,佩克龙,FALSE,194,,
104,百合女王,90,雪猛犸,85,佩克龙,FALSE,194,,
90,森猛犸,104,百合女王,85,佩克龙,TRUE,194,,
90,雪猛犸,104,百合女王,85,佩克龙,TRUE,194,,
106,波鲁杰克斯,89,冰帝美露帕,85,佩克龙,FALSE,195,,
89,冰帝美露帕,106,波鲁杰克斯,85,佩克龙,TRUE,195,,
103,暴电熊,92,铠格力斯,85,佩克龙,FALSE,195,,
92,铠格力斯,103,暴电熊,85,佩克龙,TRUE,195,,
92,铠格力斯,104,黑月女王,85,佩克龙,TRUE,196,,
104,黑月女王,92,铠格力斯,85,佩克龙,FALSE,196,,
100,阿努比斯,96,焰煌,85,佩克龙,FALSE,196,,
96,焰煌,100,阿努比斯,85,佩克龙,TRUE,196,,
108,圣光骑士,89,君王美露帕,85,佩克龙,FALSE,197,,
89,君王美露帕,108,圣光骑士,85,佩克龙,TRUE,197,,
109,混沌骑士,89,君王美露帕,85,佩克龙,FALSE,198,,
95,天羽龙,103,暴电熊,85,佩克龙,TRUE,198,,
91,绿苔绒怪,107,异构格里芬,85,佩克龙,TRUE,198,,
103,暴电熊,95,天羽龙,85,佩克龙,FALSE,198,,
89,君王美露帕,109,混沌骑士,85,佩克龙,TRUE,198,,
107,异构格里芬,91,绿苔绒怪,85,佩克龙,FALSE,198,,
89,冰帝美露帕,110,唤冬兽,85,佩克龙,TRUE,199,,
104,黑月女王,95,天羽龙,85,佩克龙,FALSE,199,,
89,冰帝美露帕,110,唤夜兽,85,佩克龙,TRUE,199,,
91,白绒雪怪,108,圣光骑士,85,佩克龙,TRUE,199,,
110,唤夜兽,89,冰帝美露帕,85,佩克龙,FALSE,199,,
110,唤冬兽,89,冰帝美露帕,85,佩克龙,FALSE,199,,
110,唤夜兽,89,君王美露帕,85,佩克龙,FALSE,199,,
108,圣光骑士,91,绿苔绒怪,85,佩克龙,FALSE,199,,
89,君王美露帕,110,唤夜兽,85,佩克龙,TRUE,199,,
91,绿苔绒怪,108,圣光骑士,85,佩克龙,TRUE,199,,
95,天羽龙,104,黑月女王,85,佩克龙,TRUE,199,,
108,圣光骑士,91,白绒雪怪,85,佩克龙,FALSE,199,,
91,绿苔绒怪,109,混沌骑士,85,佩克龙,TRUE,200,,
109,混沌骑士,91,绿苔绒怪,85,佩克龙,FALSE,200,,
89,君王美露帕,111,空涡龙,85,佩克龙,TRUE,200,,
101,腾炎龙,99,冥铠蝎,85,佩克龙,FALSE,200,,
101,覆海龙,99,冥铠蝎,85,佩克龙,FALSE,200,,
99,冥铠蝎,101,覆海龙,85,佩克龙,TRUE,200,,
99,冥铠蝎,101,腾炎龙,85,佩克龙,TRUE,200,,
111,空涡龙,89,君王美露帕,85,佩克龙,FALSE,200,,
110,唤夜兽,91,白绒雪怪,85,佩克龙,FALSE,201,,
110,唤夜兽,91,绿苔绒怪,85,佩克龙,FALSE,201,,
91,白绒雪怪,110,唤夜兽,85,佩克龙,TRUE,201,,
110,唤冬兽,91,白绒雪怪,85,佩克龙,FALSE,201,,
91,白绒雪怪,110,唤冬兽,85,佩克龙,TRUE,201,,
91,绿苔绒怪,110,唤夜兽,85,佩克龙,TRUE,201,,
111,空涡龙,91,白绒雪怪,85,佩克龙,FALSE,202,,
97,雷冥鸟,105,荷鲁斯,85,佩克龙,TRUE,202,,
91,白绒雪怪,111,空涡龙,85,佩克龙,TRUE,202,,
111,空涡龙,91,绿苔绒怪,85,佩克龙,FALSE,202,,
91,绿苔绒怪,111,空涡龙,85,佩克龙,TRUE,202,,
105,荷鲁斯,97,雷冥鸟,85,佩克龙,FALSE,202,,
101,覆海龙,104,百合女王,85,佩克龙,TRUE,205,,
101,腾炎龙,104,百合女王,85,佩克龙,TRUE,205,,
104,百合女王,101,腾炎龙,85,佩克龙,FALSE,205,,
104,百合女王,101,覆海龙,85,佩克龙,FALSE,205,,
103,暴电熊,105,荷鲁斯,85,佩克龙,TRUE,208,,
105,荷鲁斯,103,暴电熊,85,佩克龙,FALSE,208,,
105,荷鲁斯,104,黑月女王,85,佩克龙,FALSE,209,,
104,黑月女王,105,荷鲁斯,85,佩克龙,TRUE,209,,
6,冲浪鸭,29,波霸牛,45,朋克蜥,TRUE,35,,
29,波霸牛,6,冲浪鸭,45,朋克蜥,FALSE,35,,
12,电棘鼠,25,鲁米儿,45,朋克蜥,TRUE,37,,
25,鲁米儿,12,电棘鼠,45,朋克蜥,FALSE,37,,
36,美露帕,10,企丸丸,45,朋克蜥,FALSE,46,,
10,企丸丸,36,美露帕,45,朋克蜥,TRUE,46,,
21,露娜蒂,26,猎狼,45,朋克蜥,TRUE,47,,
26,猎狼,21,露娜蒂,45,朋克蜥,FALSE,47,,
43,趴趴鲶,10,企丸丸,45,朋克蜥,FALSE,53,,
9,燎火鹿,44,黑鸦隐士,45,朋克蜥,TRUE,53,,
10,企丸丸,43,趴趴鲶,45,朋克蜥,TRUE,53,,
44,黑鸦隐士,9,燎火鹿,45,朋克蜥,FALSE,53,,
14,玉藻狐,42,炽焰牛,45,朋克蜥,TRUE,56,,
42,炽焰牛,14,玉藻狐,45,朋克蜥,FALSE,56,,
42,炽焰牛,18,米露菲,45,朋克蜥,FALSE,60,,
18,米露菲,42,炽焰牛,45,朋克蜥,TRUE,60,,
48,山岳射手,13,叶泥泥(特殊),45,朋克蜥,FALSE,61,,
48,山岳射手,13,叶泥泥,45,朋克蜥,FALSE,61,,
13,叶泥泥,48,山岳射手,45,朋克蜥,TRUE,61,,
13,叶泥泥(特殊),48,山岳射手,45,朋克蜥,TRUE,61,,
3,皮皮鸡,60,霹雳犬,45,朋克蜥,TRUE,63,,
60,霹雳犬,3,皮皮鸡,45,朋克蜥,FALSE,63,,
37,祇岳鹿,27,炸蛋鸟,45,朋克蜥,FALSE,64,,
27,炸蛋鸟,37,祇岳鹿,45,朋克蜥,TRUE,64,,
37,紫霞鹿,30,荆棘魔仙,45,朋克蜥,FALSE,67,,
30,荆棘魔仙,37,紫霞鹿,45,朋克蜥,TRUE,67,,
7,伏特喵,61,苍焰狼,45,朋克蜥,TRUE,68,,
4,翠叶鼠,64,雷冠龙,45,朋克蜥,TRUE,68,,
64,雷冠龙,4,翠叶鼠,45,朋克蜥,FALSE,68,,
61,苍焰狼,7,伏特喵,45,朋克蜥,FALSE,68,,
46,月镰魔,23,勾魂鱿,45,朋克蜥,FALSE,69,,
23,勾魂鱿,46,月镰魔,45,朋克蜥,TRUE,69,,
43,趴趴鲶,27,炸蛋鸟,45,朋克蜥,FALSE,70,,
27,炸蛋鸟,43,趴趴鲶,45,朋克蜥,TRUE,70,,
59,严冬鹿,12,冰刺鼠,45,朋克蜥,FALSE,71,,
12,冰刺鼠,59,严冬鹿,45,朋克蜥,TRUE,71,,
39,姬小兔,35,灌木羊,45,朋克蜥,FALSE,74,,
35,灌木羊,39,姬小兔,45,朋克蜥,TRUE,74,,
31,红小鲨,45,热血蜥,45,朋克蜥,TRUE,76,,
45,热血蜥,31,红小鲨,45,朋克蜥,FALSE,76,,
55,疾旋鼬,24,冰丝特,45,朋克蜥,FALSE,79,,
24,冰丝特,55,疾旋鼬,45,朋克蜥,TRUE,79,,
24,喵丝特,57,吹雪狐,45,朋克蜥,TRUE,81,,
57,吹雪狐,24,喵丝特,45,朋克蜥,FALSE,81,,
67,碎岩龟,15,啼卡尔,45,朋克蜥,FALSE,82,,
15,啼卡尔,67,碎岩龟,45,朋克蜥,TRUE,82,,
20,草莽猪,63,秘斯媞雅,45,朋克蜥,TRUE,83,,
63,秘斯媞雅,20,草莽猪,45,朋克蜥,FALSE,83,,
16,壶小象,68,猫蝠怪,45,朋克蜥,TRUE,84,,
68,猫蝠怪,16,壶小象,45,朋克蜥,FALSE,84,,
77,踏春兔,8,新叶猿,45,朋克蜥,FALSE,85,,
8,新叶猿,77,踏春兔,45,朋克蜥,TRUE,85,,
2,捣蛋猫,87,花丽娜,45,朋克蜥,TRUE,89,,
87,花丽娜,2,捣蛋猫,45,朋克蜥,FALSE,89,,
45,朋克蜥,45,朋克蜥,45,朋克蜥,TRUE,90,,
5,火绒狐,86,海誓龙,45,朋克蜥,TRUE,91,,
86,海誓龙,5,火绒狐,45,朋克蜥,FALSE,91,,
32,冰缚灵,64,花冠龙,45,朋克蜥,TRUE,96,,
64,雷冠龙,32,冰缚灵,45,朋克蜥,FALSE,96,,
64,花冠龙,32,冰缚灵,45,朋克蜥,FALSE,96,,
32,冰缚灵,64,雷冠龙,45,朋克蜥,TRUE,96,,
32,吊缚灵,64,花冠龙,45,朋克蜥,TRUE,96,,
64,花冠龙,32,吊缚灵,45,朋克蜥,FALSE,96,,
66,噬魂兽,31,鲨小子,45,朋克蜥,FALSE,97,,
31,鲨小子,66,噬魂兽,45,朋克蜥,TRUE,97,,
17,瞅什魔,86,连理龙,45,朋克蜥,TRUE,103,,
86,连理龙,17,瞅什魔,45,朋克蜥,FALSE,103,,
87,花丽娜,18,米露菲,45,朋克蜥,FALSE,105,,
18,米露菲,87,花丽娜,45,朋克蜥,TRUE,105,,
47,天擒鸟,62,雷鸣童子,45,朋克蜥,TRUE,109,,
62,雷鸣童子,47,天擒鸟,45,朋克蜥,FALSE,109,,
34,棉花糖,78,薇莉塔,45,朋克蜥,TRUE,112,,
78,薇莉塔,34,棉花糖,45,朋克蜥,FALSE,112,,
19,寐魔,94,夜幕魔蝠,45,朋克蜥,TRUE,113,,
94,夜幕魔蝠,19,寐魔,45,朋克蜥,FALSE,113,,
76,焰巫狐,44,黑鸦隐士,45,朋克蜥,FALSE,120,,
44,黑鸦隐士,76,焰巫狐,45,朋克蜥,TRUE,120,,
69,博爱蜥,53,毛掸儿,45,朋克蜥,FALSE,122,,
53,毛掸儿,69,博爱蜥,45,朋克蜥,TRUE,122,,
61,苍焰狼,70,融焰娘,45,朋克蜥,TRUE,131,,
70,融焰娘,61,苍焰狼,45,朋克蜥,FALSE,131,,
86,海誓龙,70,融焰娘,45,朋克蜥,FALSE,156,,
70,融焰娘,86,海誓龙,45,朋克蜥,TRUE,156,,
81,水灵儿,93,云海鹿,45,朋克蜥,TRUE,174,,
93,云海鹿,81,水灵儿,45,朋克蜥,FALSE,174,,
35,灌木羊,11,企丸王,60,霹雳犬,FALSE,46,,
11,企丸王,35,灌木羊,60,霹雳犬,TRUE,46,,
46,月镰魔,11,企丸王,60,霹雳犬,FALSE,57,,
11,企丸王,46,月镰魔,60,霹雳犬,TRUE,57,,
33,雷胖达,26,猎狼,60,霹雳犬,FALSE,59,,
26,猎狼,33,雷胖达,60,霹雳犬,TRUE,59,,
51,女皇蜂,9,燎火鹿,60,霹雳犬,FALSE,60,,
9,燎火鹿,51,女皇蜂,60,霹雳犬,TRUE,60,,
26,猎狼,38,疾风隼,60,霹雳犬,TRUE,64,,
31,鲨小子,33,雷胖达,60,霹雳犬,TRUE,64,,
38,疾风隼,26,猎狼,60,霹雳犬,FALSE,64,,
33,雷胖达,31,鲨小子,60,霹雳犬,FALSE,64,,
40,暗魔羊,25,鲁米儿,60,霹雳犬,FALSE,65,,
40,炎魔羊,25,鲁米儿,60,霹雳犬,FALSE,65,,
25,鲁米儿,40,炎魔羊,60,霹雳犬,TRUE,65,,
25,鲁米儿,40,暗魔羊,60,霹雳犬,TRUE,65,,
58,邪麒麟,13,叶泥泥,60,霹雳犬,FALSE,71,,
51,女皇蜂,20,草莽猪,60,霹雳犬,FALSE,71,,
58,邪麒麟,13,叶泥泥(特殊),60,霹雳犬,FALSE,71,,
13,叶泥泥,58,邪麒麟,60,霹雳犬,TRUE,71,,
13,叶泥泥(特殊),58,邪麒麟,60,霹雳犬,TRUE,71,,
20,草莽猪,51,女皇蜂,60,霹雳犬,TRUE,71,,
36,美露帕,40,暗魔羊,60,霹雳犬,TRUE,76,,
40,炎魔羊,36,美露帕,60,霹雳犬,FALSE,76,,
36,美露帕,40,炎魔羊,60,霹雳犬,TRUE,76,,
40,暗魔羊,36,美露帕,60,霹雳犬,FALSE,76,,
40,暗魔羊,37,祇岳鹿,60,霹雳犬,FALSE,77,,
44,黑鸦隐士,33,雷胖达,60,霹雳犬,FALSE,77,,
19,寐魔,58,邪麒麟,60,霹雳犬,TRUE,77,,
37,祇岳鹿,40,暗魔羊,60,霹雳犬,TRUE,77,,
58,邪麒麟,19,寐魔,60,霹雳犬,FALSE,77,,
33,雷胖达,44,黑鸦隐士,60,霹雳犬,TRUE,77,,
47,天擒鸟,33,叶胖达,60,霹雳犬,FALSE,80,,
22,遁地鼠,58,邪麒麟,60,霹雳犬,TRUE,80,,
11,企丸王,69,博爱蜥,60,霹雳犬,TRUE,80,,
54,毛老爹,26,猎狼,60,霹雳犬,FALSE,80,,
69,博爱蜥,11,企丸王,60,霹雳犬,FALSE,80,,
33,叶胖达,47,天擒鸟,60,霹雳犬,TRUE,80,,
26,猎狼,54,毛老爹,60,霹雳犬,TRUE,80,,
58,邪麒麟,22,遁地鼠,60,霹雳犬,FALSE,80,,
8,新叶猿,73,迅雷鸟,60,霹雳犬,TRUE,81,,
73,迅雷鸟,8,新叶猿,60,霹雳犬,FALSE,81,,
48,羽箭射手,33,叶胖达,60,霹雳犬,FALSE,81,,
33,叶胖达,48,羽箭射手,60,霹雳犬,TRUE,81,,
33,叶胖达,49,铁拳猿,60,霹雳犬,TRUE,82,,
49,铁拳猿,33,叶胖达,60,霹雳犬,FALSE,82,,
33,雷胖达,50,骑士蜂,60,霹雳犬,TRUE,83,,
43,趴趴鲶,40,暗魔羊,60,霹雳犬,FALSE,83,,
40,炎魔羊,43,趴趴鲶,60,霹雳犬,TRUE,83,,
50,骑士蜂,33,雷胖达,60,霹雳犬,FALSE,83,,
40,暗魔羊,43,趴趴鲶,60,霹雳犬,TRUE,83,,
43,趴趴鲶,40,炎魔羊,60,霹雳犬,FALSE,83,,
47,天擒鸟,38,疾风隼,60,霹雳犬,FALSE,85,,
38,疾风隼,47,天擒鸟,60,霹雳犬,TRUE,85,,
13,叶泥泥(特殊),73,迅雷鸟,60,霹雳犬,TRUE,86,,
73,迅雷鸟,13,叶泥泥,60,霹雳犬,FALSE,86,,
73,迅雷鸟,13,叶泥泥(特殊),60,霹雳犬,FALSE,86,,
13,叶泥泥,73,迅雷鸟,60,霹雳犬,TRUE,86,,
49,铁拳猿,38,疾风隼,60,霹雳犬,FALSE,87,,
38,疾风隼,49,铁拳猿,60,霹雳犬,TRUE,87,,
83,冰棘兽,6,冲浪鸭,60,霹雳犬,FALSE,89,,
6,冲浪鸭,83,冰棘兽,60,霹雳犬,TRUE,89,,
31,鲨小子,58,火麒麟,60,霹雳犬,TRUE,89,,
58,火麒麟,31,鲨小子,60,霹雳犬,FALSE,89,,
58,火麒麟,31,红小鲨,60,霹雳犬,FALSE,89,,
